"","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"1086","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",7,"California",2016-08-04
"1087","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",4.8,"California",2016-08-05
"1088","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",10.5,"California",2016-08-06
"1089","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",9.9,"California",2016-08-07
"1090","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",9.4,"California",2016-08-08
"1091","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",9.6,"California",2016-08-09
"1092","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",7.6,"California",2016-08-10
"1093","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.9,"California",2016-08-11
"1094","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.2,"California",2016-08-12
"1095","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",5.3,"California",2016-08-13
"1096","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",5.3,"California",2016-08-14
"1097","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",5.3,"California",2016-08-15
"1098","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.7,"California",2016-08-16
"1099","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8.3,"California",2016-08-17
"1100","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.7,"California",2016-08-18
"1101","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",12.3,"California",2016-08-19
"1102","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8,"California",2016-08-20
"1103","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6,"California",2016-08-21
"1104","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",5.7,"California",2016-08-22
"1105","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8.1,"California",2016-08-23
"1106","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8.6,"California",2016-08-24
"1107","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",7.3,"California",2016-08-25
"1108","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",5.7,"California",2016-08-26
"1109","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8,"California",2016-08-27
"1110","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8.6,"California",2016-08-28
"1111","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.1,"California",2016-08-29
"1112","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.2,"California",2016-08-30
"1113","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.8,"California",2016-08-31
"1114","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8,"California",2016-09-01
"1115","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",11.9,"California",2016-09-02
"1116","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",9.9,"California",2016-09-03
"1117","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",11.1,"California",2016-09-04
"1118","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",11.9,"California",2016-09-05
"1119","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",15.4,"California",2016-09-06
"1120","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",17.7,"California",2016-09-07
"1121","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",11,"California",2016-09-08
"1122","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",9.6,"California",2016-09-13
"1123","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",11.2,"California",2016-09-14
"1124","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",10.8,"California",2016-09-15
"1125","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",10.3,"California",2016-09-16
"1126","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",9,"California",2016-09-17
"1127","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",10.2,"California",2016-09-18
"1128","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",13,"California",2016-09-19
"1129","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",13.2,"California",2016-09-20
"1130","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",11.8,"California",2016-09-21
"1131","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",7.7,"California",2016-09-22
"1132","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",10.4,"California",2016-09-23
"1133","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",7.4,"California",2016-09-24
"1134","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",10.5,"California",2016-09-25
"1135","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",11.9,"California",2016-09-26
"1136","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",10.9,"California",2016-09-27
"1137","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8.9,"California",2016-09-28
"1138","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",11.7,"California",2016-09-29
"1139","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",11,"California",2016-09-30
"1140","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8.3,"California",2016-10-01
"1141","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.7,"California",2016-10-02
"1142","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.4,"California",2016-10-03
"1143","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.4,"California",2016-10-04
"1144","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",7.3,"California",2016-10-05
"1145","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8.4,"California",2016-10-06
"1146","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",9.1,"California",2016-10-07
"1147","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",9.1,"California",2016-10-08
"1148","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",8.6,"California",2016-10-09
"1149","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",6.1,"California",2016-10-10
"1150","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",7.7,"California",2016-10-11
"1151","ug/m3 LC","San Francisco-Oakland-Hayward",37.793624,-122.263376,"Alameda",4.6,"California",2016-10-12
"1192","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",7.5,"California",2016-07-22
"1193","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",12.3,"California",2016-07-23
"1194","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",14.2,"California",2016-07-24
"1195","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.5,"California",2016-07-25
"1196","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.6,"California",2016-07-26
"1197","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.6,"California",2016-07-27
"1198","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",3.7,"California",2016-07-28
"1199","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",2.5,"California",2016-07-29
"1200","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",2.6,"California",2016-07-30
"1201","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",2.7,"California",2016-07-31
"1202","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.5,"California",2016-08-01
"1203","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",5.3,"California",2016-08-02
"1204","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",11.7,"California",2016-08-03
"1205","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.6,"California",2016-08-04
"1206","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.3,"California",2016-08-05
"1207","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",10.4,"California",2016-08-06
"1208","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",9.4,"California",2016-08-07
"1209","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",8.7,"California",2016-08-08
"1210","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",8.2,"California",2016-08-09
"1211","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.2,"California",2016-08-10
"1212","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.7,"California",2016-08-11
"1213","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.7,"California",2016-08-12
"1214","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.8,"California",2016-08-13
"1215","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.7,"California",2016-08-14
"1216","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",3.7,"California",2016-08-15
"1217","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.1,"California",2016-08-16
"1218","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",7.5,"California",2016-08-17
"1219","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",5.5,"California",2016-08-18
"1220","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",10.5,"California",2016-08-19
"1221","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",7.4,"California",2016-08-20
"1222","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.2,"California",2016-08-21
"1223","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",5.5,"California",2016-08-22
"1224","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6,"California",2016-08-23
"1225","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",8.5,"California",2016-08-24
"1226","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.8,"California",2016-08-25
"1227","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",7.3,"California",2016-08-26
"1228","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",9,"California",2016-08-27
"1229","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",7.5,"California",2016-08-28
"1230","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6,"California",2016-08-29
"1231","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",5.4,"California",2016-08-30
"1232","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",7.1,"California",2016-08-31
"1233","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",9.2,"California",2016-09-01
"1234","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",12.6,"California",2016-09-02
"1235","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",11.5,"California",2016-09-03
"1236","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",11.8,"California",2016-09-04
"1237","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",12.4,"California",2016-09-05
"1238","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",14.7,"California",2016-09-06
"1239","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",15.6,"California",2016-09-07
"1240","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",10.7,"California",2016-09-08
"1241","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",14.2,"California",2016-09-09
"1242","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",11.1,"California",2016-09-10
"1243","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",9.1,"California",2016-09-11
"1244","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",10.4,"California",2016-09-17
"1245","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",9.5,"California",2016-09-18
"1246","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",13.2,"California",2016-09-19
"1247","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.6,"California",2016-09-24
"1248","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.7,"California",2016-09-25
"1249","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",10.6,"California",2016-09-26
"1250","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.5,"California",2016-09-27
"1251","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",5.2,"California",2016-09-28
"1252","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",10.3,"California",2016-09-29
"1253","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",7.7,"California",2016-09-30
"1254","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",5.4,"California",2016-10-01
"1255","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",5.1,"California",2016-10-02
"1256","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.8,"California",2016-10-03
"1257","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.7,"California",2016-10-04
"1258","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",6.3,"California",2016-10-05
"1259","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",7.7,"California",2016-10-06
"1260","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",9,"California",2016-10-07
"1261","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",7.7,"California",2016-10-08
"1262","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",5.7,"California",2016-10-09
"1263","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",4.3,"California",2016-10-10
"1264","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",5,"California",2016-10-11
"1265","ug/m3 LC","San Francisco-Oakland-Hayward",37.8647670009,-122.302741,"Alameda",2.1,"California",2016-10-12
"1470","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",4.4,"California",2016-07-22
"1471","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",4.6,"California",2016-07-23
"1472","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",6.1,"California",2016-07-24
"1473","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",9.5,"California",2016-07-25
"1474","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",13.1,"California",2016-07-26
"1475","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",13,"California",2016-07-27
"1476","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",14.1,"California",2016-07-28
"1477","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",13.3,"California",2016-07-29
"1478","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",6.6,"California",2016-07-30
"1479","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",5.6,"California",2016-07-31
"1480","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",8.5,"California",2016-08-01
"1481","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",9,"California",2016-08-02
"1482","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",10,"California",2016-08-03
"1483","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",14.1,"California",2016-08-04
"1484","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",7.5,"California",2016-08-05
"1485","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",7.7,"California",2016-08-06
"1486","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",8.2,"California",2016-08-07
"1487","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",7.3,"California",2016-08-08
"1488","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",6.2,"California",2016-08-09
"1489","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",7.8,"California",2016-08-10
"1490","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",11.2,"California",2016-08-11
"1491","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",11.8,"California",2016-08-12
"1492","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",11.1,"California",2016-08-13
"1493","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",10.2,"California",2016-08-14
"1494","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",12,"California",2016-08-15
"1495","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",12.8,"California",2016-08-16
"1496","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",13.3,"California",2016-08-17
"1497","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",13.3,"California",2016-08-18
"1498","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",14.5,"California",2016-08-19
"1499","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",9.9,"California",2016-08-22
"1500","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",8,"California",2016-08-23
"1501","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",7,"California",2016-08-24
"1502","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",7.1,"California",2016-08-25
"1503","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",7.1,"California",2016-08-26
"1504","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",7.4,"California",2016-08-27
"1505","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",8,"California",2016-08-28
"1506","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",11.5,"California",2016-08-29
"1507","ug/m3 LC","Chico",39.7615384387,-121.8416203644,"Butte",8.9,"California",2016-08-30
